5.0 , 0.0 
5.001230716705322 , -1.862528534180008e-11 
5.037053108215332 , -1.719859116233735e-10 
5.101163864135742 , -5.05229913461136e-10 
5.177602767944336 , -8.928878747482827e-10 
5.285419464111328 , -1.427159834754832e-09 
5.35915470123291 , -1.7842075594742823e-09 
5.430848598480225 , -2.103358820448875e-09 
5.4988179206848145 , -2.4036488355250185e-09 
5.589057922363281 , -2.406310040115045e-09 
5.646294116973877 , -2.1676920258784094e-09 
5.719521999359131 , -6.581826750284847e-10 
5.807793140411377 , 5.435227268257847e-10 
5.874032497406006 , 1.9447272681105687e-09 
5.909674644470215 , 2.482216210353272e-09 
5.9347991943359375 , 2.501870932647421e-09 
5.96294641494751 , 1.970180241173125e-09 
5.9923095703125 , 1.1083499673603114e-09 
6.0199854373931885 , 2.6883034687230634e-10 
6.055388927459717 , -1.3743460813842034e-09 
6.129828691482544 , -2.4428672418252972e-09 
6.186329364776611 , -3.3818909894733906e-09 
6.259671688079834 , -3.75764486193475e-09 
6.3022918701171875 , -3.2951750217335984e-09 
6.357184648513794 , -1.4003482817770418e-09 
6.3936238288879395 , 7.311978245105877e-10 
6.427006244659424 , 3.1824956003845273e-09 
6.460438251495361 , 7.125946499542124e-09 
6.51059889793396 , 9.735020789491955e-09 
6.536938667297363 , 1.097506441283258e-08 
6.586192607879639 , 1.1680615585873966e-08 
6.624182224273682 , 1.0521317150846698e-08 
6.651419639587402 , 7.722608330595904e-09 
6.687613248825073 , 5.4314046593617604e-09 
6.709759712219238 , 3.06059289023608e-09 
6.732808589935303 , 4.1457112742726565e-10 
6.756279706954956 , -3.995348052399095e-09 
6.7902655601501465 , -6.3475344980190584e-09 
6.833298444747925 , -1.1098411079046855e-08 
6.858620643615723 , -1.3728523207134913e-08 
6.896625518798828 , -1.758382417449411e-08 
6.9259960651397705 , -2.0513295950763677e-08 
6.958828687667847 , -2.3662122927703422e-08 
6.989583492279053 , -2.636326357219332e-08 
7.0105390548706055 , -2.7995426421512093e-08 
7.030862808227539 , -2.9232731790784783e-08 
7.047481060028076 , -2.985490610285524e-08 
7.063405275344849 , -3.001179393891107e-08 
7.077647686004639 , -2.978139157505666e-08 
7.096461296081543 , -2.9032923620775364e-08 
7.132042407989502 , -2.6355195359428762e-08 
7.151102304458618 , -2.43315607661998e-08 
7.174854278564453 , -2.1204186850809492e-08 
7.194275617599487 , -1.8131096624074416e-08 
7.230496168136597 , -1.1555458812040342e-08 
7.251746892929077 , -7.613704333664373e-09 
7.283991813659668 , -2.6232742644793916e-09 
7.299706697463989 , -1.1516658737775742e-09 
7.322226524353027 , -1.1670608923708414e-09 
7.331795930862427 , -2.498875772971587e-09 
7.34549617767334 , -6.278410236149057e-09 
7.351930856704712 , -1.0662993155108325e-08 
